192.168.248.1,192.168.248.255,17,1349360782.527751000,306
192.168.248.1,192.168.248.255,17,1349360787.566140000,306
192.168.248.1,192.168.248.255,17,1349360792.602580000,306
192.168.248.1,192.168.248.255,17,1349360797.520204000,310
192.168.248.1,192.168.248.255,17,1349360797.638864000,306
192.168.248.1,192.168.248.255,17,1349360802.675304000,306
192.168.248.165,8.8.8.8,17,1349360808.569037000,34
192.168.248.165,4.2.2.2,17,1349360808.569104000,34
4.2.2.2,192.168.248.165,17,1349360808.572945000,89
8.8.8.8,192.168.248.165,17,1349360808.590871000,89
192.168.248.165,65.55.21.21,17,1349360808.627925000,48
192.168.248.1,192.168.248.255,17,1349360810.326987000,306
0.0.0.0,255.255.255.255,17,1349360810.669084000,300
192.168.248.254,192.168.248.165,17,1349360811.760080000,300
0.0.0.0,255.255.255.255,17,1349360811.760469000,313
192.168.248.254,192.168.248.165,17,1349360811.761136000,300
192.168.248.165,65.55.21.21,17,1349360814.789513000,48
192.168.248.1,192.168.248.255,17,1349360817.323720000,306
0.0.0.0,255.255.255.255,17,1349360819.507905000,300
192.168.248.254,192.168.248.165,17,1349360820.508504000,300
0.0.0.0,255.255.255.255,17,1349360820.509001000,313
192.168.248.254,192.168.248.165,17,1349360820.514326000,300
192.168.248.1,192.168.248.255,17,1349360822.358520000,306
192.168.248.165,8.8.8.8,17,1349360822.816235000,34
192.168.248.165,4.2.2.2,17,1349360822.816355000,34
8.8.8.8,192.168.248.165,17,1349360822.828511000,89
192.168.248.165,65.55.56.206,17,1349360822.837646000,48
4.2.2.2,192.168.248.165,17,1349360822.839782000,89
65.55.56.206,192.168.248.165,17,1349360822.905560000,48
192.168.248.1,192.168.248.255,17,1349360827.367717000,324
192.168.248.1,192.168.248.255,17,1349360827.382847000,306
192.168.248.1,192.168.248.255,17,1349360832.421041000,306
192.168.248.165,8.8.8.8,17,1349360835.945104000,31
8.8.8.8,192.168.248.165,17,1349360835.956553000,47
192.168.248.165,108.168.255.244,6,1349360835.984940000,70
108.168.255.244,192.168.248.165,6,1349360835.990228000,721
192.168.248.165,194.165.17.4,17,1349360836.014798000,20
192.168.248.165,194.165.17.4,17,1349360836.019860000,20
192.168.248.165,194.165.17.4,17,1349360836.128451000,20
192.168.248.165,194.165.17.4,17,1349360836.130943000,20
192.168.248.165,194.165.17.4,17,1349360836.132742000,20
192.168.248.165,194.165.17.4,17,1349360836.133919000,20
192.168.248.165,194.165.17.4,17,1349360836.136140000,20
192.168.248.165,194.165.17.4,17,1349360836.143873000,20
192.168.248.165,194.165.17.4,17,1349360836.319015000,20
192.168.248.165,194.165.17.4,17,1349360836.330394000,20
192.168.248.165,194.165.17.4,17,1349360836.333160000,20
192.168.248.165,239.255.255.250,17,1349360836.371863000,133
192.168.248.1,192.168.248.255,17,1349360837.456210000,306
192.168.248.165,239.255.255.250,17,1349360839.382938000,133
192.168.248.165,239.255.255.250,17,1349360842.382885000,133
192.168.248.1,192.168.248.255,17,1349360842.494299000,306
192.168.248.165,74.67.204.239,17,1349360844.226314000,16
74.67.204.239,192.168.248.165,17,1349360844.264561000,568
192.168.248.165,74.67.204.239,6,1349360844.315918000,12
192.168.248.165,74.67.204.239,6,1349360844.316007000,12
192.168.248.165,74.67.204.239,6,1349360844.348756000,12
74.67.204.239,192.168.248.165,6,1349360844.354940000,1228
74.67.204.239,192.168.248.165,6,1349360844.355632000,1228
74.67.204.239,192.168.248.165,6,1349360844.355643000,912
74.67.204.239,192.168.248.165,6,1349360844.388628000,1228
74.67.204.239,192.168.248.165,6,1349360844.389242000,1228
74.67.204.239,192.168.248.165,6,1349360844.396685000,1228
74.67.204.239,192.168.248.165,6,1349360844.397481000,1460
74.67.204.239,192.168.248.165,6,1349360844.397521000,996
74.67.204.239,192.168.248.165,6,1349360844.408331000,1228
74.67.204.239,192.168.248.165,6,1349360844.430330000,1228
74.67.204.239,192.168.248.165,6,1349360844.454378000,1228
74.67.204.239,192.168.248.165,6,1349360844.454394000,1228
74.67.204.239,192.168.248.165,6,1349360844.458533000,1228
74.67.204.239,192.168.248.165,6,1349360844.478516000,1228
74.67.204.239,192.168.248.165,6,1349360844.496303000,1228
74.67.204.239,192.168.248.165,6,1349360844.496314000,1228
74.67.204.239,192.168.248.165,6,1349360844.502593000,724
74.67.204.239,192.168.248.165,6,1349360844.516888000,1228
74.67.204.239,192.168.248.165,6,1349360844.520378000,1228
74.67.204.239,192.168.248.165,6,1349360844.536873000,1228
74.67.204.239,192.168.248.165,6,1349360844.547172000,1228
192.168.248.165,8.8.8.8,17,1349360844.553975000,32
74.67.204.239,192.168.248.165,6,1349360844.554524000,1228
8.8.8.8,192.168.248.165,17,1349360844.566709000,112
192.168.248.165,194.165.17.4,17,1349360844.567459000,20
74.67.204.239,192.168.248.165,6,1349360844.568321000,1228
74.67.204.239,192.168.248.165,6,1349360844.574614000,1228
74.67.204.239,192.168.248.165,6,1349360844.586768000,1228
74.67.204.239,192.168.248.165,6,1349360844.687971000,1228
74.67.204.239,192.168.248.165,6,1349360844.928558000,1228
74.67.204.239,192.168.248.165,6,1349360844.967481000,1228
74.67.204.239,192.168.248.165,6,1349360844.967630000,1228
74.67.204.239,192.168.248.165,6,1349360845.007651000,1460
74.67.204.239,192.168.248.165,6,1349360845.007668000,1216
192.168.248.165,83.21.236.76,17,1349360845.243465000,16
83.21.236.76,192.168.248.165,17,1349360845.587578000,568
192.168.248.165,177.80.26.45,17,1349360846.241763000,16
192.168.248.179,239.255.255.250,17,1349360846.579332000,514
192.168.248.179,239.255.255.250,17,1349360846.579737000,498
192.168.248.179,239.255.255.250,17,1349360846.579968000,500
192.168.248.179,239.255.255.250,17,1349360846.580324000,434
192.168.248.179,239.255.255.250,17,1349360846.580499000,443
177.80.26.45,192.168.248.165,17,1349360846.843921000,568
192.168.248.165,206.254.253.254,17,1349360847.241597000,16
192.168.248.1,192.168.248.255,17,1349360847.531290000,306
192.168.248.165,135.254.253.254,17,1349360848.241259000,16
192.168.248.179,239.255.255.250,17,1349360849.079971000,486
192.168.248.165,204.254.253.254,17,1349360849.242120000,16
192.168.248.179,239.255.255.250,17,1349360849.580003000,514
192.168.248.179,239.255.255.250,17,1349360849.580312000,498
192.168.248.179,239.255.255.250,17,1349360849.580666000,500
192.168.248.179,239.255.255.250,17,1349360849.580939000,434
192.168.248.179,239.255.255.250,17,1349360849.581247000,443
192.168.248.165,158.254.253.254,17,1349360850.242137000,16
192.168.248.165,197.254.253.254,17,1349360851.241426000,16
192.168.248.179,239.255.255.250,17,1349360852.095466000,486
192.168.248.165,166.254.253.254,17,1349360852.242222000,16
192.168.248.1,192.168.248.255,17,1349360852.567499000,306
192.168.248.179,239.255.255.250,17,1349360852.595526000,514
192.168.248.179,239.255.255.250,17,1349360852.595777000,498
192.168.248.179,239.255.255.250,17,1349360852.596042000,500
192.168.248.179,239.255.255.250,17,1349360852.596295000,434
192.168.248.179,239.255.255.250,17,1349360852.596550000,443
192.168.248.165,190.254.253.254,17,1349360853.241771000,16
192.168.248.165,180.254.253.254,17,1349360854.241542000,16
192.168.248.179,239.255.255.250,17,1349360855.095503000,486
192.168.248.165,184.254.253.254,17,1349360855.242180000,16
192.168.248.165,182.254.253.254,17,1349360856.242272000,16
192.168.248.165,183.254.253.254,17,1349360857.242036000,16
192.168.248.1,192.168.248.255,17,1349360857.384823000,324
192.168.248.1,192.168.248.255,17,1349360857.605040000,306
192.168.248.165,24.45.223.226,17,1349360858.241366000,16
24.45.223.226,192.168.248.165,17,1349360858.262466000,568
192.168.248.165,78.142.55.13,17,1349360859.242187000,16
78.142.55.13,192.168.248.165,17,1349360859.362903000,568
192.168.248.165,222.254.253.254,17,1349360860.242156000,16
192.168.248.165,206.254.253.254,17,1349360861.242271000,16
192.168.248.165,204.254.253.254,17,1349360862.241928000,16
192.168.248.1,192.168.248.255,17,1349360862.640218000,306
192.168.248.165,197.254.253.254,17,1349360863.242696000,16
192.168.248.165,190.254.253.254,17,1349360864.241696000,16
192.168.248.165,184.254.253.254,17,1349360865.241801000,16
192.168.248.165,117.254.253.254,17,1349360866.242208000,16
192.168.248.165,119.254.253.254,17,1349360867.241708000,16
192.168.248.1,192.168.248.255,17,1349360867.679182000,306
192.168.248.165,183.254.253.254,17,1349360868.241856000,16
192.168.248.165,230.254.253.254,17,1349360869.241943000,16
192.168.248.165,134.254.253.254,17,1349360870.241415000,16
192.168.248.165,135.254.253.254,17,1349360871.241881000,16
192.168.248.165,158.254.253.254,17,1349360872.241777000,16
192.168.248.1,192.168.248.255,17,1349360872.713714000,306
192.168.248.165,166.254.253.254,17,1349360873.242271000,16
192.168.248.165,180.254.253.254,17,1349360874.242007000,16
192.168.248.165,200.83.14.227,17,1349360875.242350000,16
