10.0.1.8,10.0.1.1,6,1194459106.946551000,1240
10.0.1.8,10.0.1.1,6,1194459106.948022000,1374
10.0.1.8,10.0.1.1,6,1194459106.948392000,699
10.0.1.8,10.0.1.1,6,1194459106.949760000,1374
10.0.1.8,10.0.1.1,6,1194459106.950571000,699
10.0.1.8,10.0.1.1,6,1194459106.950993000,816
10.0.1.8,10.0.1.1,6,1194459107.954825000,1374
10.0.1.8,10.0.1.1,6,1194459107.955307000,699
10.0.1.8,10.0.1.1,6,1194459107.955969000,1374
10.0.1.8,10.0.1.1,6,1194459107.957505000,699
10.0.1.8,10.0.1.1,6,1194459107.958851000,1374
10.0.1.8,10.0.1.1,6,1194459107.959482000,699
10.0.1.8,10.0.1.1,6,1194459107.960136000,1374
10.0.1.8,10.0.1.1,6,1194459107.960614000,699
10.0.1.8,10.0.1.1,6,1194459107.969803000,1374
10.0.1.8,10.0.1.1,6,1194459107.970009000,79
10.0.1.1,10.0.1.8,6,1194459108.126384000,1374
10.0.1.1,10.0.1.8,6,1194459108.126420000,490
10.0.1.1,10.0.1.8,6,1194459108.165032000,210
10.0.1.8,10.0.1.1,6,1194459108.179176000,1374
10.0.1.8,10.0.1.1,6,1194459108.180014000,348
10.0.1.1,10.0.1.8,6,1194459108.188489000,1374
10.0.1.1,10.0.1.8,6,1194459108.188533000,764
10.0.1.1,10.0.1.8,6,1194459108.197053000,1374
10.0.1.1,10.0.1.8,6,1194459108.197092000,444
10.0.1.8,10.0.1.1,6,1194459108.202475000,226
10.0.1.8,10.0.1.1,6,1194459108.202878000,45
10.0.1.8,10.0.1.1,6,1194459108.211101000,334
10.0.1.8,10.0.1.1,6,1194459108.211550000,1374
10.0.1.8,10.0.1.1,6,1194459108.211920000,1374
10.0.1.8,10.0.1.1,6,1194459108.212292000,1374
10.0.1.8,10.0.1.1,6,1194459108.212691000,1374
10.0.1.8,10.0.1.1,6,1194459108.217905000,1374
10.0.1.8,10.0.1.1,6,1194459108.218399000,1374
10.0.1.8,10.0.1.1,6,1194459108.223706000,1374
10.0.1.8,10.0.1.1,6,1194459108.224083000,1153
10.0.1.8,10.0.1.1,6,1194459108.224662000,1374
10.0.1.8,10.0.1.1,6,1194459108.225043000,1374
10.0.1.8,10.0.1.1,6,1194459108.225386000,1374
10.0.1.8,10.0.1.1,6,1194459108.226480000,1374
10.0.1.8,10.0.1.1,6,1194459108.226874000,1374
10.0.1.8,10.0.1.1,6,1194459108.227390000,1374
10.0.1.8,10.0.1.1,6,1194459108.228502000,1374
10.0.1.8,10.0.1.1,6,1194459108.228955000,1374
10.0.1.8,10.0.1.1,6,1194459108.230275000,1374
10.0.1.8,10.0.1.1,6,1194459108.230725000,1374
10.0.1.8,10.0.1.1,6,1194459108.231621000,1374
10.0.1.1,10.0.1.3,17,1194459108.231663000,46
10.0.1.8,10.0.1.1,6,1194459108.232150000,1374
10.0.1.8,10.0.1.1,6,1194459108.232551000,1374
10.0.1.8,10.0.1.1,6,1194459108.233714000,1374
10.0.1.8,10.0.1.1,6,1194459108.234090000,1374
10.0.1.8,10.0.1.1,6,1194459108.234451000,1374
10.0.1.8,10.0.1.1,6,1194459108.236044000,1374
10.0.1.8,10.0.1.1,6,1194459108.237045000,1374
10.0.1.3,10.0.1.1,17,1194459108.237312000,276
10.0.1.1,10.0.1.3,17,1194459108.237456000,46
10.0.1.8,10.0.1.1,6,1194459108.238148000,1374
10.0.1.8,10.0.1.1,6,1194459108.239184000,1374
10.0.1.8,10.0.1.1,6,1194459108.239576000,1374
10.0.1.8,10.0.1.1,6,1194459108.239933000,1374
10.0.1.8,10.0.1.1,6,1194459108.240286000,1374
10.0.1.8,10.0.1.1,6,1194459108.240652000,1374
10.0.1.8,10.0.1.1,6,1194459108.241133000,1374
10.0.1.8,10.0.1.1,6,1194459108.241887000,1374
10.0.1.8,10.0.1.1,6,1194459108.242245000,1374
10.0.1.8,10.0.1.1,6,1194459108.243037000,1374
10.0.1.3,10.0.1.1,17,1194459108.243216000,276
10.0.1.8,10.0.1.1,6,1194459108.243621000,1374
10.0.1.8,10.0.1.1,6,1194459108.244306000,1374
10.0.1.8,10.0.1.1,6,1194459108.247781000,1374
10.0.1.8,10.0.1.1,6,1194459108.248163000,1374
10.0.1.8,10.0.1.1,6,1194459108.248525000,1374
10.0.1.8,10.0.1.1,6,1194459108.249108000,1374
10.0.1.8,10.0.1.1,6,1194459108.249460000,1374
10.0.1.8,10.0.1.1,6,1194459108.249816000,1374
10.0.1.8,10.0.1.1,6,1194459108.250525000,1374
10.0.1.8,10.0.1.1,6,1194459108.250879000,1374
10.0.1.8,10.0.1.1,6,1194459108.256468000,1374
10.0.1.8,10.0.1.1,6,1194459108.256905000,1374
10.0.1.8,10.0.1.1,6,1194459108.257357000,1374
10.0.1.8,10.0.1.1,6,1194459108.257734000,1374
10.0.1.8,10.0.1.1,6,1194459108.259655000,1374
10.0.1.8,10.0.1.1,6,1194459108.260130000,1374
10.0.1.8,10.0.1.1,6,1194459108.261858000,1374
10.0.1.8,10.0.1.1,6,1194459108.262397000,1374
10.0.1.8,10.0.1.1,6,1194459108.262752000,1374
10.0.1.8,10.0.1.1,6,1194459108.263218000,1374
10.0.1.8,10.0.1.1,6,1194459108.264530000,1374
10.0.1.8,10.0.1.1,6,1194459108.264974000,1374
10.0.1.8,10.0.1.1,6,1194459108.265349000,1374
10.0.1.8,10.0.1.1,6,1194459108.266280000,1374
10.0.1.8,10.0.1.1,6,1194459108.267248000,1374
10.0.1.8,10.0.1.1,6,1194459108.268693000,1374
10.0.1.8,10.0.1.1,6,1194459108.269098000,1374
10.0.1.8,10.0.1.1,6,1194459108.269943000,1374
10.0.1.8,10.0.1.1,6,1194459108.270433000,1374
10.0.1.8,10.0.1.1,6,1194459108.270875000,1374
10.0.1.8,10.0.1.1,6,1194459108.271249000,1374
10.0.1.8,10.0.1.1,6,1194459108.271676000,1011
10.0.1.8,10.0.1.1,6,1194459108.286002000,1374
10.0.1.8,10.0.1.1,6,1194459108.287137000,1374
10.0.1.8,10.0.1.1,6,1194459108.287706000,1374
10.0.1.8,10.0.1.1,6,1194459108.289139000,1374
10.0.1.8,10.0.1.1,6,1194459108.291327000,1374
10.0.1.8,10.0.1.1,6,1194459108.291658000,1374
10.0.1.8,10.0.1.1,6,1194459108.292015000,1374
10.0.1.8,10.0.1.1,6,1194459108.292553000,1374
10.0.1.8,10.0.1.1,6,1194459108.292955000,1374
10.0.1.8,10.0.1.1,6,1194459108.293636000,1374
10.0.1.8,10.0.1.1,6,1194459108.294042000,1374
10.0.1.8,10.0.1.1,6,1194459108.294560000,1374
10.0.1.8,10.0.1.1,6,1194459108.294918000,1374
10.0.1.1,10.0.1.8,6,1194459108.357341000,1374
10.0.1.1,10.0.1.8,6,1194459108.357388000,320
10.0.1.8,10.0.1.1,6,1194459108.370923000,93
10.0.1.8,10.0.1.1,6,1194459108.371525000,1374
10.0.1.8,10.0.1.1,6,1194459108.371910000,1374
10.0.1.8,10.0.1.1,6,1194459108.372462000,1374
10.0.1.8,10.0.1.1,6,1194459108.372875000,1374
10.0.1.8,10.0.1.1,6,1194459108.373435000,1374
10.0.1.8,10.0.1.1,6,1194459108.373778000,1374
10.0.1.8,10.0.1.1,6,1194459108.374344000,1374
10.0.1.8,10.0.1.1,6,1194459108.374918000,1374
10.0.1.8,10.0.1.1,6,1194459108.375280000,1374
10.0.1.8,10.0.1.1,6,1194459108.375630000,1042
10.0.1.1,10.0.1.8,6,1194459108.507154000,1374
10.0.1.1,10.0.1.8,6,1194459108.507197000,672
10.0.1.1,10.0.1.3,17,1194459108.519529000,34
10.0.1.3,10.0.1.1,17,1194459108.520767000,468
10.0.1.1,10.0.1.3,17,1194459108.520906000,34
10.0.1.1,10.0.1.8,6,1194459108.522819000,1374
10.0.1.1,10.0.1.8,6,1194459108.522850000,613
10.0.1.3,10.0.1.1,17,1194459108.524915000,468
10.0.1.8,10.0.1.1,6,1194459108.538728000,78
10.0.1.8,10.0.1.1,6,1194459108.539838000,1374
10.0.1.8,10.0.1.1,6,1194459108.540185000,1374
10.0.1.8,10.0.1.1,6,1194459108.540550000,1374
10.0.1.8,10.0.1.1,6,1194459108.540923000,1374
10.0.1.8,10.0.1.1,6,1194459108.541497000,1374
10.0.1.8,10.0.1.1,6,1194459108.542636000,1374
10.0.1.8,10.0.1.1,6,1194459108.543653000,1374
10.0.1.8,10.0.1.1,6,1194459108.544094000,1374
10.0.1.8,10.0.1.1,6,1194459108.544485000,1374
10.0.1.8,10.0.1.1,6,1194459108.544855000,1374
10.0.1.8,10.0.1.1,6,1194459108.545360000,1374
10.0.1.8,10.0.1.1,6,1194459108.545772000,1374
10.0.1.8,10.0.1.1,6,1194459108.546449000,1374
10.0.1.8,10.0.1.1,6,1194459108.546835000,1374
10.0.1.8,10.0.1.1,6,1194459108.547209000,1374
10.0.1.8,10.0.1.1,6,1194459108.547802000,1374
10.0.1.8,10.0.1.1,6,1194459108.548784000,1374
10.0.1.8,10.0.1.1,6,1194459108.550179000,1374
10.0.1.8,10.0.1.1,6,1194459108.551023000,1374
10.0.1.8,10.0.1.1,6,1194459108.551386000,1374
10.0.1.8,10.0.1.1,6,1194459108.555407000,1374
10.0.1.8,10.0.1.1,6,1194459108.555883000,1374
10.0.1.8,10.0.1.1,6,1194459108.556283000,1374
10.0.1.8,10.0.1.1,6,1194459108.556720000,1374
10.0.1.8,10.0.1.1,6,1194459108.557710000,1374
10.0.1.8,10.0.1.1,6,1194459108.558086000,1374
10.0.1.8,10.0.1.1,6,1194459108.562605000,1374
10.0.1.8,10.0.1.1,6,1194459108.564976000,1374
10.0.1.8,10.0.1.1,6,1194459108.565390000,1374
10.0.1.8,10.0.1.1,6,1194459108.565847000,1374
10.0.1.8,10.0.1.1,6,1194459108.566289000,1374
10.0.1.8,10.0.1.1,6,1194459108.566707000,1374
10.0.1.8,10.0.1.1,6,1194459108.568176000,1374
10.0.1.8,10.0.1.1,6,1194459108.569924000,1374
10.0.1.8,10.0.1.1,6,1194459108.570353000,1374
10.0.1.8,10.0.1.1,6,1194459108.570958000,1374
10.0.1.8,10.0.1.1,6,1194459108.571350000,1374
10.0.1.8,10.0.1.1,6,1194459108.572021000,1374
10.0.1.8,10.0.1.1,6,1194459108.572529000,1374
10.0.1.8,10.0.1.1,6,1194459108.573144000,1374
10.0.1.8,10.0.1.1,6,1194459108.573776000,1374
10.0.1.8,10.0.1.1,6,1194459108.574299000,1374
10.0.1.8,10.0.1.1,6,1194459108.575435000,1374
10.0.1.8,10.0.1.1,6,1194459108.575894000,1374
10.0.1.8,10.0.1.1,6,1194459108.576584000,1374
10.0.1.8,10.0.1.1,6,1194459108.577108000,1374
10.0.1.8,10.0.1.1,6,1194459108.577797000,1374
10.0.1.8,10.0.1.1,6,1194459108.578266000,1374
10.0.1.8,10.0.1.1,6,1194459108.578742000,1374
10.0.1.8,10.0.1.1,6,1194459108.579409000,1374
10.0.1.8,10.0.1.1,6,1194459108.579820000,1374
10.0.1.8,10.0.1.1,6,1194459108.580264000,1374
10.0.1.8,10.0.1.1,6,1194459108.582115000,1374
10.0.1.8,10.0.1.1,6,1194459108.582557000,1374
10.0.1.8,10.0.1.1,6,1194459108.583267000,1374
10.0.1.8,10.0.1.1,6,1194459108.583716000,1374
10.0.1.8,10.0.1.1,6,1194459108.584144000,1374
10.0.1.8,10.0.1.1,6,1194459108.584835000,1374
10.0.1.8,10.0.1.1,6,1194459108.585312000,1374
10.0.1.8,10.0.1.1,6,1194459108.585795000,1374
10.0.1.8,10.0.1.1,6,1194459108.586414000,1374
10.0.1.8,10.0.1.1,6,1194459108.587048000,1374
10.0.1.8,10.0.1.1,6,1194459108.589479000,1374
10.0.1.8,10.0.1.1,6,1194459108.590048000,1374
10.0.1.8,10.0.1.1,6,1194459108.591014000,1374
10.0.1.8,10.0.1.1,6,1194459108.591546000,1374
10.0.1.8,10.0.1.1,6,1194459108.592079000,1374
10.0.1.8,10.0.1.1,6,1194459108.592529000,1374
10.0.1.8,10.0.1.1,6,1194459108.593031000,1374
10.0.1.8,10.0.1.1,6,1194459108.593478000,1374
10.0.1.8,10.0.1.1,6,1194459108.594095000,1374
10.0.1.8,10.0.1.1,6,1194459108.594510000,1374
10.0.1.8,10.0.1.1,6,1194459108.595109000,1374
10.0.1.8,10.0.1.1,6,1194459108.595732000,1374
10.0.1.8,10.0.1.1,6,1194459108.596340000,1374
10.0.1.8,10.0.1.1,6,1194459108.597343000,1374
10.0.1.8,10.0.1.1,6,1194459108.598511000,1374
10.0.1.8,10.0.1.1,6,1194459108.599017000,1374
10.0.1.8,10.0.1.1,6,1194459108.599434000,1374
10.0.1.8,10.0.1.1,6,1194459108.600132000,1374
10.0.1.8,10.0.1.1,6,1194459108.600799000,1374
10.0.1.8,10.0.1.1,6,1194459108.601240000,1374
10.0.1.8,10.0.1.1,6,1194459108.601903000,1374
10.0.1.8,10.0.1.1,6,1194459108.602345000,1374
10.0.1.8,10.0.1.1,6,1194459108.602849000,1374
10.0.1.8,10.0.1.1,6,1194459108.603371000,1374
10.0.1.8,10.0.1.1,6,1194459108.604782000,1374
10.0.1.8,10.0.1.1,6,1194459108.605383000,1374
10.0.1.8,10.0.1.1,6,1194459108.605948000,1374
10.0.1.8,10.0.1.1,6,1194459108.606477000,1374
10.0.1.8,10.0.1.1,6,1194459108.606954000,1374
10.0.1.8,10.0.1.1,6,1194459108.607897000,1374
10.0.1.8,10.0.1.1,6,1194459108.608538000,1374
10.0.1.8,10.0.1.1,6,1194459108.609860000,1374
10.0.1.8,10.0.1.1,6,1194459108.610349000,1374
10.0.1.8,10.0.1.1,6,1194459108.611015000,1374
10.0.1.8,10.0.1.1,6,1194459108.611513000,1374
10.0.1.8,10.0.1.1,6,1194459108.612016000,1374
10.0.1.8,10.0.1.1,6,1194459108.612430000,1374
10.0.1.8,10.0.1.1,6,1194459108.612789000,1374
10.0.1.8,10.0.1.1,6,1194459108.613359000,1374
10.0.1.8,10.0.1.1,6,1194459108.613724000,1374
10.0.1.8,10.0.1.1,6,1194459108.615949000,1374
10.0.1.8,10.0.1.1,6,1194459108.616295000,1374
10.0.1.8,10.0.1.1,6,1194459108.616771000,725
10.0.1.1,10.0.1.3,17,1194459108.622607000,33
10.0.1.8,10.0.1.1,6,1194459108.746165000,215
10.0.1.8,10.0.1.1,6,1194459108.746813000,1374
10.0.1.8,10.0.1.1,6,1194459108.746990000,55
10.0.1.1,10.0.1.8,6,1194459109.115488000,1374
10.0.1.1,10.0.1.8,6,1194459109.115530000,475
10.0.1.1,10.0.1.8,6,1194459109.129532000,1374
10.0.1.1,10.0.1.8,6,1194459109.129563000,438
10.0.1.8,10.0.1.1,6,1194459109.145764000,74
10.0.1.8,10.0.1.1,6,1194459109.147097000,1374
10.0.1.8,10.0.1.1,6,1194459109.147480000,1374
10.0.1.8,10.0.1.1,6,1194459109.147968000,1374
10.0.1.8,10.0.1.1,6,1194459109.149176000,1374
10.0.1.8,10.0.1.1,6,1194459109.150591000,1374
10.0.1.8,10.0.1.1,6,1194459109.150982000,1374
10.0.1.8,10.0.1.1,6,1194459109.152433000,1374
10.0.1.8,10.0.1.1,6,1194459109.152983000,1374
10.0.1.8,10.0.1.1,6,1194459109.153989000,1374
10.0.1.8,10.0.1.1,6,1194459109.154524000,1374
10.0.1.8,10.0.1.1,6,1194459109.155573000,1374
10.0.1.8,10.0.1.1,6,1194459109.156757000,1374
10.0.1.8,10.0.1.1,6,1194459109.157131000,1374
10.0.1.8,10.0.1.1,6,1194459109.158128000,1374
10.0.1.8,10.0.1.1,6,1194459109.159541000,1374
10.0.1.8,10.0.1.1,6,1194459109.160914000,1374
10.0.1.8,10.0.1.1,6,1194459109.161801000,1374
10.0.1.8,10.0.1.1,6,1194459109.162815000,1374
10.0.1.8,10.0.1.1,6,1194459109.163757000,1374
10.0.1.8,10.0.1.1,6,1194459109.164863000,1374
10.0.1.8,10.0.1.1,6,1194459109.166158000,1374
10.0.1.8,10.0.1.1,6,1194459109.169858000,1374
10.0.1.8,10.0.1.1,6,1194459109.171029000,1374
10.0.1.8,10.0.1.1,6,1194459109.171441000,1374
10.0.1.8,10.0.1.1,6,1194459109.172711000,1374
10.0.1.8,10.0.1.1,6,1194459109.179929000,1374
10.0.1.1,10.0.1.8,6,1194459109.181088000,1374
10.0.1.8,10.0.1.1,6,1194459109.181172000,1374
10.0.1.1,10.0.1.8,6,1194459109.181187000,562
10.0.1.8,10.0.1.1,6,1194459109.182280000,1374
10.0.1.8,10.0.1.1,6,1194459109.183498000,1374
10.0.1.8,10.0.1.1,6,1194459109.184406000,1374
10.0.1.8,10.0.1.1,6,1194459109.185626000,1374
10.0.1.8,10.0.1.1,6,1194459109.186996000,1374
10.0.1.8,10.0.1.1,6,1194459109.187330000,1374
10.0.1.8,10.0.1.1,6,1194459109.188648000,1374
10.0.1.8,10.0.1.1,6,1194459109.190234000,1374
10.0.1.8,10.0.1.1,6,1194459109.190582000,1374
10.0.1.8,10.0.1.1,6,1194459109.191419000,1374
10.0.1.8,10.0.1.1,6,1194459109.192813000,1374
10.0.1.8,10.0.1.1,6,1194459109.193726000,1374
10.0.1.8,10.0.1.1,6,1194459109.195130000,1374
10.0.1.8,10.0.1.1,6,1194459109.195909000,1374
10.0.1.8,10.0.1.1,6,1194459109.196758000,1374
10.0.1.8,10.0.1.1,6,1194459109.197677000,1374
10.0.1.8,10.0.1.1,6,1194459109.198535000,1374
10.0.1.8,10.0.1.1,6,1194459109.198913000,1374
10.0.1.8,10.0.1.1,6,1194459109.200377000,1374
10.0.1.8,10.0.1.1,6,1194459109.200574000,23
10.0.1.8,10.0.1.1,6,1194459109.200800000,83
10.0.1.8,10.0.1.1,6,1194459109.201056000,78
10.0.1.8,10.0.1.1,6,1194459109.319202000,66
10.0.1.8,10.0.1.1,6,1194459109.319654000,1374
10.0.1.8,10.0.1.1,6,1194459109.320914000,1374
10.0.1.8,10.0.1.1,6,1194459109.321464000,832
10.0.1.8,10.0.1.1,6,1194459109.322620000,1374
10.0.1.8,10.0.1.1,6,1194459109.323922000,1374
10.0.1.8,10.0.1.1,6,1194459109.325247000,770
10.0.1.8,10.0.1.1,6,1194459109.344435000,563
10.0.1.1,10.0.1.3,17,1194459109.514360000,45
10.0.1.3,10.0.1.1,17,1194459109.515576000,226
10.0.1.1,10.0.1.3,17,1194459109.515740000,45
10.0.1.3,10.0.1.1,17,1194459109.517120000,226
10.0.1.8,10.0.1.1,6,1194459109.586223000,61
10.0.1.8,10.0.1.1,6,1194459109.590113000,1374
10.0.1.8,10.0.1.1,6,1194459109.590514000,1374
10.0.1.8,10.0.1.1,6,1194459109.591008000,832
10.0.1.8,10.0.1.1,6,1194459109.591576000,1374
10.0.1.8,10.0.1.1,6,1194459109.591957000,1374
10.0.1.8,10.0.1.1,6,1194459109.592528000,1374
10.0.1.8,10.0.1.1,6,1194459109.592951000,57
10.0.1.8,10.0.1.1,6,1194459109.594784000,657
10.0.1.8,10.0.1.1,6,1194459109.603974000,976
10.0.1.1,10.0.1.8,6,1194459109.671460000,1374
10.0.1.1,10.0.1.8,6,1194459109.671500000,344
10.0.1.8,10.0.1.1,6,1194459109.687816000,77
10.0.1.8,10.0.1.1,6,1194459109.688156000,1374
10.0.1.8,10.0.1.1,6,1194459109.688705000,1374
10.0.1.8,10.0.1.1,6,1194459109.689548000,1374
10.0.1.8,10.0.1.1,6,1194459109.689923000,1374
10.0.1.8,10.0.1.1,6,1194459109.690338000,1374
10.0.1.8,10.0.1.1,6,1194459109.690694000,1374
10.0.1.8,10.0.1.1,6,1194459109.691076000,1374
10.0.1.8,10.0.1.1,6,1194459109.692146000,1374
10.0.1.8,10.0.1.1,6,1194459109.693569000,1374
10.0.1.8,10.0.1.1,6,1194459109.694433000,1374
10.0.1.8,10.0.1.1,6,1194459109.695337000,1374
10.0.1.8,10.0.1.1,6,1194459109.696685000,1374
10.0.1.8,10.0.1.1,6,1194459109.697114000,1374
10.0.1.8,10.0.1.1,6,1194459109.697963000,1374
10.0.1.8,10.0.1.1,6,1194459109.698441000,1374
10.0.1.8,10.0.1.1,6,1194459109.698844000,1374
10.0.1.8,10.0.1.1,6,1194459109.699205000,1374
10.0.1.8,10.0.1.1,6,1194459109.699777000,1374
10.0.1.8,10.0.1.1,6,1194459109.700142000,1374
10.0.1.8,10.0.1.1,6,1194459109.700775000,1374
10.0.1.8,10.0.1.1,6,1194459109.701109000,1374
10.0.1.8,10.0.1.1,6,1194459109.702057000,1374
10.0.1.8,10.0.1.1,6,1194459109.702489000,1374
10.0.1.8,10.0.1.1,6,1194459109.704011000,1374
10.0.1.8,10.0.1.1,6,1194459109.704748000,1374
10.0.1.8,10.0.1.1,6,1194459109.705753000,1374
10.0.1.8,10.0.1.1,6,1194459109.706078000,1374
10.0.1.8,10.0.1.1,6,1194459109.706483000,1374
10.0.1.8,10.0.1.1,6,1194459109.707991000,1374
10.0.1.8,10.0.1.1,6,1194459109.708406000,1374
10.0.1.8,10.0.1.1,6,1194459109.708780000,1374
10.0.1.8,10.0.1.1,6,1194459109.709529000,1374
10.0.1.8,10.0.1.1,6,1194459109.709921000,1374
10.0.1.8,10.0.1.1,6,1194459109.712749000,1374
10.0.1.8,10.0.1.1,6,1194459109.713145000,1374
10.0.1.8,10.0.1.1,6,1194459109.713520000,1374
10.0.1.8,10.0.1.1,6,1194459109.714156000,1374
10.0.1.8,10.0.1.1,6,1194459109.714513000,1374
10.0.1.8,10.0.1.1,6,1194459109.715342000,1374
10.0.1.8,10.0.1.1,6,1194459109.716521000,1374
10.0.1.8,10.0.1.1,6,1194459109.716991000,1374
10.0.1.8,10.0.1.1,6,1194459109.717361000,1374
10.0.1.8,10.0.1.1,6,1194459109.717722000,1374
10.0.1.8,10.0.1.1,6,1194459109.718094000,1374
10.0.1.8,10.0.1.1,6,1194459109.719013000,1374
10.0.1.8,10.0.1.1,6,1194459109.719725000,1374
10.0.1.8,10.0.1.1,6,1194459109.720579000,1374
10.0.1.8,10.0.1.1,6,1194459109.721156000,1374
10.0.1.8,10.0.1.1,6,1194459109.721987000,1374
10.0.1.8,10.0.1.1,6,1194459109.722649000,1374
10.0.1.8,10.0.1.1,6,1194459109.722997000,1374
10.0.1.8,10.0.1.1,6,1194459109.723387000,1374
10.0.1.8,10.0.1.1,6,1194459109.725318000,1374
10.0.1.8,10.0.1.1,6,1194459109.725695000,1374
10.0.1.8,10.0.1.1,6,1194459109.726202000,1374
10.0.1.8,10.0.1.1,6,1194459109.726758000,1374
10.0.1.8,10.0.1.1,6,1194459109.727787000,1374
10.0.1.8,10.0.1.1,6,1194459109.728202000,1374
10.0.1.8,10.0.1.1,6,1194459109.728835000,1374
10.0.1.8,10.0.1.1,6,1194459109.729209000,1374
10.0.1.8,10.0.1.1,6,1194459109.729576000,1374
10.0.1.8,10.0.1.1,6,1194459109.730751000,1374
10.0.1.8,10.0.1.1,6,1194459109.731212000,1374
10.0.1.8,10.0.1.1,6,1194459109.731836000,1374
10.0.1.8,10.0.1.1,6,1194459109.732221000,1374
10.0.1.8,10.0.1.1,6,1194459109.732835000,1374
10.0.1.8,10.0.1.1,6,1194459109.733263000,1374
10.0.1.8,10.0.1.1,6,1194459109.733870000,1374
10.0.1.8,10.0.1.1,6,1194459109.734258000,1374
10.0.1.8,10.0.1.1,6,1194459109.734668000,1374
10.0.1.8,10.0.1.1,6,1194459109.735280000,1374
10.0.1.8,10.0.1.1,6,1194459109.735655000,1374
10.0.1.8,10.0.1.1,6,1194459109.736118000,1374
10.0.1.8,10.0.1.1,6,1194459109.736513000,1374
10.0.1.8,10.0.1.1,6,1194459109.738166000,1374
10.0.1.8,10.0.1.1,6,1194459109.738465000,726
10.0.1.1,10.0.1.8,6,1194459109.813082000,1374
10.0.1.1,10.0.1.8,6,1194459109.813118000,522
10.0.1.1,10.0.1.3,17,1194459109.849459000,39
10.0.1.1,10.0.1.3,17,1194459109.849606000,39
10.0.1.1,10.0.1.3,17,1194459109.849624000,39
10.0.1.3,10.0.1.1,17,1194459109.850413000,95
10.0.1.3,10.0.1.1,17,1194459109.850585000,95
10.0.1.3,10.0.1.1,17,1194459109.850865000,95
10.0.1.1,10.0.1.3,17,1194459109.851078000,39
10.0.1.1,10.0.1.3,17,1194459109.851097000,39
10.0.1.1,10.0.1.3,17,1194459109.851146000,39
10.0.1.3,10.0.1.1,17,1194459109.854882000,95
10.0.1.3,10.0.1.1,17,1194459109.856096000,95
10.0.1.1,10.0.1.8,6,1194459109.977577000,1374
10.0.1.1,10.0.1.8,6,1194459109.977615000,327
10.0.1.8,10.0.1.1,6,1194459109.990559000,96
10.0.1.8,10.0.1.1,6,1194459109.991283000,1374
10.0.1.8,10.0.1.1,6,1194459109.991768000,1374
10.0.1.8,10.0.1.1,6,1194459109.996037000,1374
10.0.1.8,10.0.1.1,6,1194459110.000500000,1374
10.0.1.8,10.0.1.1,6,1194459110.000914000,1374
10.0.1.8,10.0.1.1,6,1194459110.002228000,1374
10.0.1.8,10.0.1.1,6,1194459110.002732000,1374
10.0.1.8,10.0.1.1,6,1194459110.004879000,1374
10.0.1.8,10.0.1.1,6,1194459110.006537000,1374
10.0.1.8,10.0.1.1,6,1194459110.006895000,1374
