23.49.255.139,192.168.248.165,48,57992,1349361629.190032,1349361629.198111,0.000007,101466.638889,0.000000,1,486,1349361629.186392,1349361629.186392,0.000000,0.000000,0.000000,
23.50.112.143,192.168.248.165,4,5169,1349361424.279142,1349361424.279162,0.000007,36396.187500,0.000000,1,451,1349361424.274758,1349361424.274758,0.000000,0.000000,0.000000,
23.55.130.227,192.168.248.165,3,1358,1349361425.186376,1349361425.318802,0.100773,5134.222222,0.001194,2,787,1349361425.182179,1349361425.214130,0.031951,12.250000,0.000000,
23.60.133.35,192.168.248.165,4,4732,1349361155.918817,1349361158.076967,0.100864,128804.500000,0.896668,2,818,1349361155.895709,1349361157.952400,2.056691,169.000000,0.000000,
23.61.253.231,192.168.248.165,28,25285,1349361160.444088,1349361164.033070,0.009514,219097.748724,0.068574,10,3846,1349361160.441019,1349361163.929784,0.346053,1478.040000,0.128707,
24.7.146.40,192.168.248.165,3,1704,1349361339.504516,1349361617.593286,264.084122,0.000000,15634.935796,3,48,1349361339.401331,1349361617.488062,264.086574,0.000000,15635.803957,
24.14.53.45,192.168.248.165,1,568,1349361687.584101,1349361687.584101,0.000000,0.000000,0.000000,1,16,1349361687.525447,1349361687.525447,0.000000,0.000000,0.000000,
24.45.223.226,192.168.248.165,3,1704,1349360858.262466,1349361367.428467,264.104105,0.000000,90.651430,3,48,1349360858.241366,1349361367.401254,264.097068,0.000000,90.575646,
24.49.129.22,192.168.248.165,3,1704,1349361184.515253,1349361531.577790,264.028462,0.000000,8189.742023,3,48,1349361184.342504,1349361531.469937,264.084144,0.000000,8193.947810,
24.53.158.18,192.168.248.165,2,1136,1349361375.430312,1349361632.618870,257.188558,0.000000,0.000000,2,32,1349361375.400765,1349361632.515526,257.114761,0.000000,0.000000,
24.55.49.80,192.168.248.165,1,568,1349361732.582844,1349361732.582844,0.000000,0.000000,0.000000,1,16,1349361732.531280,1349361732.531280,0.000000,0.000000,0.000000,
24.63.83.18,192.168.248.165,4,2272,1349361155.357633,1349361517.505932,73.047676,0.000000,10664.153113,4,64,1349361155.319876,1349361517.469869,73.050454,0.000000,10664.221310,
24.95.49.160,192.168.248.165,3,1704,1349361248.407444,1349361568.526041,264.102527,0.000000,10824.993423,3,48,1349361248.369384,1349361568.488172,264.102976,0.000000,10825.066972,
24.96.16.240,192.168.248.165,4,2272,1349360998.318204,1349361436.489361,161.062929,0.000000,10617.404378,4,64,1349360998.273505,1349361436.438090,161.057169,0.000000,10617.557865,
24.101.132.177,192.168.248.165,2,1136,1349361571.528142,1349361734.600765,163.072623,0.000000,0.000000,2,32,1349361571.488419,1349361734.531373,163.042954,0.000000,0.000000,
24.102.154.241,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361661.515043,1349361661.515043,0.000000,0.000000,0.000000,
24.107.135.138,192.168.248.165,3,1704,1349361101.383389,1349361497.533344,264.091305,0.000000,4358.155497,3,48,1349361101.304569,1349361497.453861,264.083552,0.000000,4357.175656,
24.130.43.149,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361400.417059,1349361400.417059,0.000000,0.000000,0.000000,
24.158.33.93,192.168.248.165,3,1284,1349361162.361415,1349361521.497380,264.100045,39200.000000,7145.669576,3,48,1349361162.333297,1349361521.469778,264.099482,0.000000,7145.530796,
24.192.186.3,192.168.248.165,3,1704,1349360948.295203,1349361128.343047,174.044585,0.000000,7059.471815,4,64,1349360948.257810,1349361392.417202,174.047480,0.000000,11441.523172,
24.207.68.108,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361076.289006,1349361076.289006,0.000000,0.000000,0.000000,
24.214.88.111,192.168.248.165,3,1704,1349361419.500778,1349361644.610889,154.071402,0.000000,1723.607033,3,48,1349361419.427801,1349361644.515049,154.061540,0.000000,1723.737336,
24.222.204.6,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361020.272527,1349361020.272527,0.000000,0.000000,0.000000,
24.225.173.16,192.168.248.165,4,2272,1349361073.317526,1349361477.483658,126.053868,0.000000,10461.095777,4,64,1349361073.288789,1349361477.453630,126.053979,0.000000,10460.863817,
24.229.137.58,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361402.416954,1349361402.416954,0.000000,0.000000,0.000000,
24.244.127.249,192.168.248.165,6,3408,1349361080.373601,1349361738.605643,98.009983,0.000000,5203.302333,6,96,1349361080.289027,1349361738.531289,98.024758,0.000000,5202.945348,
24.247.76.235,192.168.248.165,4,2272,1349360924.298435,1349361745.587006,264.091440,0.000000,5040.401562,4,64,1349360924.257882,1349361745.546927,264.096193,0.000000,5040.607831,
24.251.37.15,192.168.248.165,4,2272,1349361172.426994,1349361698.606079,171.049614,0.000000,5002.498421,5,80,1349361170.342765,1349361698.525575,171.056133,0.000000,9388.635935,
31.4.114.38,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361609.487999,1349361609.487999,0.000000,0.000000,0.000000,
31.11.202.130,192.168.248.165,2,1136,1349361533.587324,1349361712.648932,179.061608,0.000000,0.000000,2,32,1349361533.469231,1349361712.531340,179.062109,0.000000,0.000000,
31.13.73.1,192.168.248.165,34,27846,1349361631.147523,1349361713.998544,0.000012,331276.705882,103.090774,9,3976,1349361631.117315,1349361713.885085,0.232587,44709.950617,345.075037,
31.19.159.179,192.168.248.165,2,1136,1349361038.413276,1349361452.571620,414.158344,0.000000,0.000000,3,48,1349361038.288955,1349361452.454045,264.111109,0.000000,3252.257109,
31.184.244.182,192.168.248.165,43,31438,1349361490.973708,1349361620.410248,0.100425,238402.195782,162.611073,9,6866,1349361490.881103,1349361740.353884,60.000238,255080.098765,839.008897,
31.184.245.202,192.168.248.165,36,30780,1349361025.562743,1349361029.282661,0.092781,235505.666667,0.019603,1,122,1349361025.469050,1349361025.469050,0.000000,0.000000,0.000000,
36.228.0.64,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,48,1349360965.273184,1349361256.369940,289.096461,0.000000,20606.052152,
37.4.3.242,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361657.515042,1349361657.515042,0.000000,0.000000,0.000000,
37.45.112.102,192.168.248.165,3,1704,1349361194.546370,1349361537.649191,264.070265,0.000000,8559.738416,3,48,1349361194.342677,1349361537.469683,264.084464,0.000000,8560.128211,
37.130.183.17,192.168.248.165,4,2272,1349361019.409530,1349361442.580242,159.073306,0.000000,11785.670760,3,48,1349361019.272577,1349361442.437770,264.095455,0.000000,2757.600309,
37.143.199.2,192.168.248.165,4,2272,1349361004.410720,1349361429.575978,161.068892,0.000000,8260.759658,4,64,1349361004.273367,1349361429.437692,161.068621,0.000000,8260.764230,
37.197.119.116,192.168.248.165,1,568,1349361741.695744,1349361741.695744,0.000000,0.000000,0.000000,1,16,1349361741.531970,1349361741.531970,0.000000,0.000000,0.000000,
37.201.187.0,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361327.401419,1349361327.401419,0.000000,0.000000,0.000000,
37.205.67.251,192.168.248.165,3,1704,1349361093.495357,1349361491.644864,264.083908,0.000000,4226.190176,3,48,1349361093.304722,1349361491.453671,264.083391,0.000000,4226.159224,
37.229.3.15,192.168.248.165,1,568,1349361749.682196,1349361749.682196,0.000000,0.000000,0.000000,1,16,1349361749.546901,1349361749.546901,0.000000,0.000000,0.000000,
38.100.141.202,192.168.248.165,30,36251,1349361155.676178,1349361155.680953,0.000027,97296.965556,0.000000,1,400,1349361155.673149,1349361155.673149,0.000000,0.000000,0.000000,
38.122.62.227,192.168.248.165,4,3668,1349361423.923530,1349361689.223297,0.101436,18225.000000,15605.025697,2,896,1349361423.919345,1349361689.117753,265.198408,13689.000000,0.000000,
41.99.97.58,192.168.248.165,2,1136,1349361585.663820,1349361585.670253,0.006433,0.000000,0.000000,2,32,1349361585.487682,1349361744.532062,159.044380,0.000000,0.000000,
46.33.10.9,192.168.248.165,2,1136,1349361491.555191,1349361491.555214,0.000023,0.000000,0.000000,2,32,1349361491.453574,1349361686.525827,195.072253,0.000000,0.000000,
46.35.110.44,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361317.385466,1349361317.385466,0.000000,0.000000,0.000000,
46.59.35.96,192.168.248.165,3,1704,1349361286.517303,1349361591.619778,264.086396,0.000000,12440.091585,3,48,1349361286.385729,1349361591.488170,264.086648,0.000000,12440.151603,
46.73.93.0,192.168.248.165,2,1136,1349361773.727463,1349361773.727481,0.000018,0.000000,0.000000,1,16,1349361773.564866,1349361773.564866,0.000000,0.000000,0.000000,
46.109.169.96,192.168.248.165,3,1704,1349361008.403526,1349361432.567952,264.095273,0.000000,2705.358420,3,48,1349361008.273421,1349361432.437627,264.095300,0.000000,2705.372656,
46.120.35.251,192.168.248.165,5,2840,1349361395.649443,1349361715.709275,112.003915,0.000000,2473.911700,5,80,1349361395.416413,1349361715.531972,112.052825,0.000000,2472.432709,
46.137.156.219,192.168.248.165,2,1086,1349361691.918877,1349361692.018913,0.100036,0.000000,0.000000,1,408,1349361691.823305,1349361691.823305,0.000000,0.000000,0.000000,
46.186.0.95,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349360995.272957,1349360995.272957,0.000000,0.000000,0.000000,
46.214.114.15,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361519.469538,1349361519.469538,0.000000,0.000000,0.000000,
46.223.235.239,192.168.248.165,2,1136,1349361033.460037,1349361186.445849,152.985812,0.000000,0.000000,3,48,1349361033.288803,1349361450.453386,264.110420,0.000000,3083.373055,
46.229.165.110,192.168.248.165,2,455,1349361303.024894,1349361303.613716,0.588822,90.250000,0.000000,2,2144,1349361302.927071,1349361303.474358,0.547287,2025.000000,0.000000,
46.229.165.112,192.168.248.165,3,1962,1349361303.178693,1349361303.470177,0.154984,113664.666667,0.000085,3,1303,1349361303.080712,1349361303.373349,0.147711,1880.222222,0.000002,
46.232.152.254,192.168.248.165,1,568,1349361381.535874,1349361381.535874,0.000000,0.000000,0.000000,3,48,1349361191.342820,1349361634.514814,253.113726,0.000000,993.997691,
46.253.3.40,192.168.248.165,3,1704,1349361309.595711,1349361602.615915,264.078594,0.000000,13822.350296,3,48,1349361309.384807,1349361602.488350,264.086912,0.000000,13814.509256,
50.16.185.20,192.168.248.165,4,2462,1349361154.570676,1349361154.917586,0.101770,40200.250000,0.000407,2,1635,1349361154.539274,1349361154.715630,0.176356,240.250000,0.000000,
50.18.106.151,192.168.248.165,4,1790,1349361691.916369,1349361692.786757,0.102494,110.250000,0.071752,2,868,1349361691.836862,1349361692.604046,0.767184,841.000000,0.000000,
50.18.125.24,192.168.248.165,131,155782,1349361624.970632,1349361707.060236,0.000007,137601.961541,47.887939,10,8682,1349361624.775727,1349361706.970391,0.283285,2603.760000,612.201953,
50.22.198.102,192.168.248.165,4,1926,1349361695.517544,1349361696.645702,0.104899,8190.250000,0.148549,2,1119,1349361695.513954,1349361696.537135,1.023181,13340.250000,0.000000,
50.22.206.133,192.168.248.165,1,738,1349361425.309458,1349361425.309458,0.000000,0.000000,0.000000,1,392,1349361425.302202,1349361425.302202,0.000000,0.000000,0.000000,
50.55.222.168,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361036.288963,1349361036.288963,0.000000,0.000000,0.000000,
50.56.5.25,192.168.248.165,2,920,1349361418.872822,1349361418.972640,0.099818,0.000000,0.000000,1,537,1349361418.847761,1349361418.847761,0.000000,0.000000,0.000000,
50.75.55.243,192.168.248.165,2,1136,1349361775.601928,1349361779.620563,4.018635,0.000000,0.000000,3,48,1349361516.469639,1349361779.582052,259.095220,0.000000,16266.199935,
50.81.156.36,192.168.248.165,2,1136,1349361449.547653,1349361658.617532,209.069879,0.000000,0.000000,2,32,1349361449.453849,1349361658.515609,209.061760,0.000000,0.000000,
50.97.233.185,192.168.248.165,1,497,1349361685.163101,1349361685.163101,0.000000,0.000000,0.000000,1,394,1349361685.088472,1349361685.088472,0.000000,0.000000,0.000000,
50.116.194.21,192.168.248.165,5,3291,1349361424.006717,1349361426.291909,0.094232,251356.960000,0.875897,2,884,1349361423.987636,1349361426.174387,2.186751,4356.000000,0.000000,
50.116.194.23,192.168.248.165,2,934,1349361418.035723,1349361418.133113,0.097390,0.000000,0.000000,1,403,1349361418.016166,1349361418.016166,0.000000,0.000000,0.000000,
50.116.194.24,192.168.248.165,6,3132,1349361418.035734,1349361695.369944,0.097887,137093.000000,11627.727432,3,1482,1349361418.016603,1349361695.252090,271.075002,12744.666667,17544.925320,
50.116.194.28,192.168.248.165,3,1810,1349361424.477531,1349361424.564277,0.086736,189334.888889,0.001880,2,1044,1349361424.459387,1349361424.489014,0.029627,576.000000,0.000000,
50.148.85.114,192.168.248.165,2,1136,1349361588.552274,1349361746.609756,158.057482,0.000000,0.000000,2,32,1349361588.487986,1349361746.546995,158.059009,0.000000,0.000000,
54.224.55.85,192.168.248.165,2,1636,1349361700.082151,1349361700.182627,0.100476,0.000000,0.000000,1,867,1349361700.044265,1349361700.044265,0.000000,0.000000,0.000000,
54.225.159.133,192.168.248.165,2,484,1349361695.423302,1349361695.526041,0.102739,0.000000,0.000000,1,366,1349361695.412468,1349361695.412468,0.000000,0.000000,0.000000,
54.225.208.40,192.168.248.165,2,1374,1349361303.644859,1349361303.745682,0.100823,0.000000,0.000000,1,346,1349361303.632823,1349361303.632823,0.000000,0.000000,0.000000,
54.225.222.152,192.168.248.165,4,2976,1349361691.945439,1349361692.835877,0.100657,175816.000000,0.123190,2,1118,1349361691.938313,1349361692.782038,0.843725,961.000000,0.000000,
54.227.251.3,192.168.248.165,2,668,1349361695.526034,1349361695.621887,0.095853,0.000000,0.000000,1,423,1349361695.514603,1349361695.514603,0.000000,0.000000,0.000000,
54.230.16.33,192.168.248.165,12,14354,1349361303.932498,1349361303.936449,0.000007,142536.305556,0.000001,1,409,1349361303.926390,1349361303.926390,0.000000,0.000000,0.000000,
54.230.16.87,192.168.248.165,231,277325,1349361303.668725,1349361364.662977,0.000007,177137.443114,13.909240,22,12638,1349361303.663225,1349361364.646416,0.084228,9082.338843,145.234499,
54.230.16.240,192.168.248.165,1008,1248297,1349361305.017113,1349361366.276440,0.000006,127399.287477,3.229988,66,26859,1349361305.008873,1349361366.266030,0.029542,615.891873,49.209679,
54.230.89.139,192.168.248.165,194,213234,1349361625.349205,1349361706.991230,0.000012,175438.494633,28.147136,53,26128,1349361625.165121,1349361706.832404,0.100008,3590.056248,102.274128,
54.236.199.20,192.168.248.165,6,4284,1349361689.881752,1349361695.359855,0.106002,37464.666667,3.049109,3,1534,1349361689.872660,1349361695.252682,4.674383,4056.222222,3.937732,
54.241.7.237,192.168.248.165,8,5812,1349361693.538686,1349361695.526086,0.103849,21820.750000,0.054975,4,2281,1349361693.456052,1349361695.332573,0.720938,17253.687500,0.025239,
54.243.74.249,192.168.248.165,6,306,1349361163.936996,1349361164.427354,0.086235,0.000000,0.009230,3,1469,1349361163.931495,1349361164.321334,0.376682,6.222222,0.033038,
54.243.79.47,192.168.248.165,2,340,1349361688.450555,1349361688.557132,0.106577,0.000000,0.000000,1,449,1349361688.444315,1349361688.444315,0.000000,0.000000,0.000000,
54.244.28.73,192.168.248.165,3,2401,1349361630.913620,1349361631.170999,0.161412,9706.888889,0.001071,2,1219,1349361630.828485,1349361630.986024,0.157539,650.250000,0.000000,
61.1.224.141,192.168.248.165,2,1136,1349361600.763088,1349361755.826354,155.063266,0.000000,0.000000,3,48,1349361600.488031,1349361755.550833,144.063389,0.000000,4426.505431,
61.58.78.118,192.168.248.165,2,1136,1349361437.669011,1349361652.746995,215.077984,0.000000,0.000000,2,32,1349361437.438658,1349361652.515465,215.076807,0.000000,0.000000,
62.18.234.250,192.168.248.165,1,568,1349361721.223707,1349361721.223707,0.000000,0.000000,0.000000,1,16,1349361720.531265,1349361720.531265,0.000000,0.000000,0.000000,
62.143.149.33,192.168.248.165,2,1136,1349361471.557830,1349361475.561666,4.003836,0.000000,0.000000,3,48,1349361471.453226,1349361672.515468,197.061642,0.000000,9318.141491,
62.157.240.251,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,32,1349361200.342110,1349361201.342742,1.000632,0.000000,0.000000,
62.195.179.53,192.168.248.165,2,1136,1349361545.585602,1349361721.650210,176.064608,0.000000,0.000000,2,32,1349361545.469115,1349361721.532084,176.062969,0.000000,0.000000,
62.221.146.254,192.168.248.165,4,2272,1349361332.530337,1349361615.617439,19.001504,0.000000,14463.159304,3,48,1349361332.401186,1349361615.488118,264.086642,0.000000,15016.829998,
63.130.161.19,192.168.248.165,2,2048,1349361699.553784,1349361699.553795,0.000011,190096.000000,0.000000,1,458,1349361699.543760,1349361699.543760,0.000000,0.000000,0.000000,
63.130.161.81,192.168.248.165,4,4008,1349361156.024049,1349361156.610373,0.101699,51076.000000,0.017701,1,409,1349361156.013799,1349361156.013799,0.000000,0.000000,0.000000,
63.131.141.97,192.168.248.165,2,1120,1349361691.677584,1349361691.777702,0.100118,0.000000,0.000000,1,393,1349361691.662774,1349361691.662774,0.000000,0.000000,0.000000,
63.135.172.251,192.168.248.165,2,729,1349361688.100869,1349361689.267178,1.166309,6162.250000,0.000000,2,806,1349361688.071759,1349361689.249333,1.177574,9.000000,0.000000,
63.175.157.17,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361354.401350,1349361354.401350,0.000000,0.000000,0.000000,
63.236.253.50,192.168.248.165,368,77133,1349361749.632887,1349361780.213026,0.100241,243883.750761,0.001392,1,430,1349361749.556803,1349361749.556803,0.000000,0.000000,0.000000,
63.236.253.65,192.168.248.165,3,4182,1349361749.109235,1349361749.109257,0.000016,8712.000000,0.000000,1,426,1349361749.041580,1349361749.041580,0.000000,0.000000,0.000000,
63.236.253.83,192.168.248.165,54,69976,1349361748.515997,1349361751.377170,0.000007,84126.052126,0.121270,3,1295,1349361748.450524,1349361751.210118,2.756743,2.888889,1.895980,
63.241.108.124,192.168.248.165,6,5563,1349361160.311498,1349361163.670083,0.003553,229941.138889,0.814712,3,2586,1349361160.293209,1349361163.656934,2.279415,21532.666667,0.357069,
63.251.249.49,192.168.248.165,1,565,1349361426.647209,1349361426.647209,0.000000,0.000000,0.000000,1,595,1349361426.565389,1349361426.565389,0.000000,0.000000,0.000000,
64.12.106.9,192.168.248.165,4,2190,1349361686.929707,1349361687.654485,0.100594,2652.250000,0.039811,2,922,1349361686.925283,1349361687.547854,0.622571,441.000000,0.000000,
64.18.20.10,192.168.248.165,2,1690,1349361219.442803,1349361219.442818,0.000015,378225.000000,0.000000,1,196,1349361219.388690,1349361219.388690,0.000000,0.000000,0.000000,
64.18.21.1,192.168.248.165,29,35536,1349361219.830607,1349361220.064224,0.000006,138752.304400,0.000578,1,193,1349361219.752058,1349361219.752058,0.000000,0.000000,0.000000,
64.18.30.10,192.168.248.165,2,2364,1349361219.163808,1349361219.264211,0.100403,0.000000,0.000000,1,199,1349361219.159743,1349361219.159743,0.000000,0.000000,0.000000,
64.20.243.252,192.168.248.165,2,1438,1349361684.267218,1349361684.368063,0.100845,0.000000,0.000000,1,407,1349361684.224845,1349361684.224845,0.000000,0.000000,0.000000,
64.27.99.250,192.168.248.165,2,1780,1349361685.152391,1349361685.252144,0.099753,0.000000,0.000000,1,401,1349361685.137317,1349361685.137317,0.000000,0.000000,0.000000,
64.27.100.201,192.168.248.165,2,228,1349361687.505434,1349361687.598501,0.093067,0.000000,0.000000,1,410,1349361687.472951,1349361687.472951,0.000000,0.000000,0.000000,
64.49.225.166,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,382,1349361638.861674,1349361638.861674,0.000000,0.000000,0.000000,
64.62.243.92,192.168.248.165,1,272,1349361695.327250,1349361695.327250,0.000000,0.000000,0.000000,1,371,1349361695.252308,1349361695.252308,0.000000,0.000000,0.000000,
64.69.85.29,192.168.248.165,2,1136,1349361542.551916,1349361720.635620,178.083704,0.000000,0.000000,2,32,1349361542.469371,1349361720.531380,178.062009,0.000000,0.000000,
64.71.142.120,192.168.248.165,1,152,1349361040.710115,1349361040.710115,0.000000,0.000000,0.000000,1,399,1349361040.464937,1349361040.464937,0.000000,0.000000,0.000000,
64.94.107.13,192.168.248.165,3,3383,1349361160.407153,1349361160.407169,0.000011,57504.222222,0.000000,1,392,1349361160.404135,1349361160.404135,0.000000,0.000000,0.000000,
64.94.107.14,192.168.248.165,6,2075,1349361160.456975,1349361706.884286,16.888082,6936.805556,15359.664125,6,4204,1349361160.448703,1349361706.874424,16.875760,64050.888889,15359.567215,
64.120.238.138,192.168.248.165,2,1526,1349361214.743168,1349361214.843220,0.100052,0.000000,0.000000,1,420,1349361214.715908,1349361214.715908,0.000000,0.000000,0.000000,
64.134.149.12,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1349361292.385412,1349361292.385412,0.000000,0.000000,0.000000,
64.187.110.11,192.168.248.165,10,10364,1349361417.628170,1349361417.897761,0.000006,191631.240000,0.007175,3,1907,1349361417.589132,1349361417.831973,0.242778,365766.888889,0.014728,
64.208.138.179,192.168.248.165,2,1422,1349361423.999482,1349361424.086039,0.086557,441.000000,0.000000,2,865,1349361423.987410,1349361424.077464,0.090054,1332.250000,0.000000,
64.208.138.190,192.168.248.165,28,34256,1349361684.570918,1349361699.052272,0.100244,229.673469,1.028994,15,18134,1349361684.537351,1349361698.932362,0.598737,125262.728889,1.681410,
64.208.138.216,192.168.248.165,8,4656,1349361683.691382,1349361693.399542,0.100833,784.000000,5.427263,4,2432,1349361683.679860,1349361693.287098,2.583252,1681.000000,7.593242,
64.215.255.80,192.168.248.165,1,520,1349361695.502869,1349361695.502869,0.000000,0.000000,0.000000,1,378,1349361695.497383,1349361695.497383,0.000000,0.000000,0.000000,
65.49.23.146,192.168.248.165,1,152,1349361094.850838,1349361094.850838,0.000000,0.000000,0.000000,1,398,1349361094.631648,1349361094.631648,0.000000,0.000000,0.000000,
65.55.21.21,192.168.248.165,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,96,1349360808.627925,1349360814.789513,6.161588,0.000000,0.000000,
