0,0,0.000000,0.000000,0.000000,1,300,1493084690.119470,0.000000,0.000000,0.000000,
74,9268,30.068819,562.562454,1014.071011,0,0,0.000000,0.000000,0.000000,0.000000,
12,4500,0.024175,48427.333333,125494.869493,27,22802,1493082487.304644,0.013764,312330.175583,51748.804842,
37,24143,63.191925,30265.330898,2633.996519,40,16536,1493082500.890085,61.645561,162809.040000,2695.072389,
33,20312,0.084317,330667.280073,44628.680089,34,24699,1493082502.718124,0.082404,346769.540657,34026.559700,
6,1037,0.096518,21213.138889,0.002674,5,3682,1493084132.796191,0.098275,292336.240000,0.005885,
5,1113,0.059729,62542.640000,0.003521,128,171829,1493082937.438212,0.000009,29273.258240,0.000217,
9,3364,0.010467,268259.283951,0.000485,11,4590,1493084350.866846,0.000655,229423.289256,0.000268,
8,1319,0.010096,34889.859375,0.000163,24,25928,1493084352.586834,0.000514,250523.972222,0.000029,
13,5166,0.059182,57590.390533,3.610061,13,9042,1493082696.744996,0.053453,144229.786982,3.073835,
7,3324,0.005187,327018.122449,0.000250,6,3189,1493084351.127071,0.002472,282081.583333,0.000556,
10,1859,0.010443,47464.890000,0.000309,8,1129,1493083793.938134,0.013302,27803.359375,7055.985591,
16,7806,0.022810,112185.984375,0.001707,16,9821,1493084691.639764,0.000511,204677.027344,0.003286,
142,55523,0.025742,69377.584457,8239.006388,150,101439,1493082666.665944,0.009406,166150.979067,7368.786921,
9,2335,0.010604,154506.246914,0.000118,10,4863,1493084695.823948,0.000667,338632.010000,0.000069,
132,53968,0.059302,64281.583104,3248.305606,130,91193,1493083449.573561,0.051075,148193.757456,3024.679065,
13,5166,0.023397,57590.390533,3.412763,13,9246,1493082516.154791,0.062124,144408.792899,3.171451,
23,7249,0.002735,209258.404537,10807.327334,22,5700,1493082677.778096,0.021674,197349.991736,6573.570521,
11,2762,0.023967,139007.355372,0.000271,24,21362,1493084352.232236,0.000492,367047.659722,0.000612,
13,5166,0.023530,57590.390533,3.407966,14,9731,1493082486.011847,0.018194,137354.352041,2.990023,
48,45289,0.000232,325029.749566,0.068689,22,2520,1493082697.705919,0.002081,9197.247934,23863.318612,
130,53064,0.057841,65241.442840,39.239051,130,90726,1493083780.820045,0.050141,148817.403787,36.265825,
0,0,0.000000,0.000000,0.000000,1,63,1493082685.015827,0.000000,0.000000,0.000000,
19,5303,0.002754,147141.041551,0.214562,15,1800,1493082619.886606,0.010632,12918.266667,3746.764993,
52,22068,0.060301,76280.621302,65999.319279,52,36594,1493082546.201852,0.054213,144980.312130,62197.694411,
8,1955,0.009355,102703.734375,0.000142,8,1140,1493084695.777330,0.000752,10867.500000,0.000101,
32,1881,0.694752,3037.608398,48.849378,39,2405,1493082484.454318,0.150621,2186.735043,45.461172,
3,984,0.049503,18064.666667,0.000090,4,434,1493084692.716676,0.029490,2182.250000,0.000990,
44,1540,60.103747,0.000000,665.823663,33,1364,1493082508.262957,60.108931,3416.888889,109.235544,
1,187,0.000000,0.000000,0.000000,6,7314,1493084692.628679,0.000466,111005.000000,0.000000,
1,187,0.000000,0.000000,0.000000,6,7230,1493084692.719126,0.000002,132845.000000,0.000000,
33,10448,64.886242,3513.329660,4861.848521,55,15841,1493082494.541601,10.034779,142960.490579,3967.340480,
5,3772,439.473362,3398.640000,240288.181931,5,2448,1493083053.347150,439.441031,19272.640000,240263.535073,
1,352,0.000000,0.000000,0.000000,1,1084,1493083052.698476,0.000000,0.000000,0.000000,
6,764,0.031358,26364.888889,0.382102,8,640,1493082676.939161,0.000649,1777.000000,7042.635888,
13,5166,0.023873,57590.390533,3.432068,13,9068,1493082907.498235,0.051075,143480.402367,3.177944,
11,3847,0.012329,201151.471074,0.367651,23,18466,1493084353.382227,0.000355,340015.069943,0.184480,
12,5860,0.023183,146259.055556,0.001251,12,7607,1493083511.064491,0.000653,287304.076389,0.001817,
143,58230,0.058272,64555.532300,5690.538917,144,100697,1493082606.493160,0.049891,147196.453655,5218.325774,
125,48857,0.055572,67960.955264,20705.446281,127,86539,1493082877.406140,0.052042,161576.651249,18591.827872,
88,35187,0.024402,63102.739540,41435.059882,88,62019,1493082576.311079,0.053176,152430.318053,39087.935143,
13,5634,0.065264,82186.698225,3.672404,13,9045,1493082636.525797,0.056146,144328.177515,3.446730,
1,339,0.000000,0.000000,0.000000,146,199658,1493083487.306580,0.000005,12513.222181,0.000001,
126,6717,18.336676,4837.499433,686.404100,85,1052,1493082496.794932,25.395237,794.681799,881.771065,
10,2275,1.002317,4357.650000,1.596644,0,0,0.000000,0.000000,0.000000,0.000000,
51,8925,3.668882,0.000000,4084.824093,0,0,0.000000,0.000000,0.000000,0.000000,
65,8710,30.070534,0.000000,1316.247340,0,0,0.000000,0.000000,0.000000,0.000000,
